,Created-At,Text,Brand,Sentiment
745,2022-01-05 15:33:00,Shocks. Malala pala side effect ng pfizer vax. ???? #BoosterDose #Pfizer #boosterdone,Pfizer,0
746,2022-01-02 21:42:00,Para akong lalagnatin... #Pfizer,Pfizer,0
747,2022-01-09 18:22:00,"Okay… uwi na tayo feeling ko hihiga na ako. Epekto ata no ng booster? #pfizer

Chhhzzz para lang makahashtag pfizer hahahaha pero sakit ng katawan ko. Di naman ganito sa sinovac before",Pfizer,0
748,2022-01-08 12:18:00,Got My Booster Shot Today Please po Magpapabakuna po Tayo ?????? #BoosterShot #Pfizer,Pfizer,0
749,2022-01-03 06:55:00,"4pm-6am tulog??
14hours,grabe ang pagod 
#Pfizervaccine",Pfizer,0
750,2022-01-02 21:02:00,"Booster Done! ✔️

#Pfizer @ Lucban, Quezon Province https://t.co/Uhkk4EOu0t",Pfizer,1
751,2022-01-08 14:30:00,"Done ??
#BoosterJab 
#Pfizer https://t.co/W6tCydcxTQ",Pfizer,1
752,2022-01-26 22:11:00,Done booster???? #Pfizer #BoosterDose https://t.co/G7O0TOdnrD,Pfizer,1
753,2022-01-16 17:15:00,"011722 | gettin’ boosted! #pfizer ??

✅1st & 2nd dose - Sinovac (Thanks to Pasig City)
✅booster dose - Pfizer (Thanks to Batangas City)
Kudos, 1 hour and I’m done! ?????? https://t.co/RGT1e2a1Bg",Pfizer,1
754,2022-01-24 17:20:00,Body temp 37.8 pero ndi nmn ako nag chill.. Or nahihilo or anything.. Mainit lng tlga ko.. Sna mawala n ung fever ko.. #boostershot #Pfizer,Pfizer,0
755,2022-01-04 14:21:00,"Lulubog Lilitaw na lagnat now on its 2nd day.

#BoosterJab
#Pfizer
??",Pfizer,0
756,2022-01-25 09:57:00,Sobrang sakit ng ulo ko dahil sa booster shot. Pero mas masakit ata yung braso hahaha ?? #Pfizer,Pfizer,0
757,2022-01-31 22:06:00,"Ngalay at mainit ang braso ko ..
???? #Pfizer https://t.co/WFrL8W9SZ7",Pfizer,0
758,2022-01-02 10:44:00,Sobrang sakit ng braso ko ?? #boostershot #Pfizer,Pfizer,0
759,2022-01-09 13:51:00,"Grabe ka pfizer booster shot, ang bigat mo sa braso. Hanggang ngayon ramdam kita, yun sinovac na first two doses ko, saglit lang, nawala agad sakit. #pfizer #BoosterJab",Pfizer,0
760,2022-01-23 07:52:00,Ang bigat ng braso ko. #pfizer #booster,Pfizer,0
761,2022-01-01 16:04:00,"Sakit pa rin ng braso ko at kili-kili.

#BoosterDose #Pfizer #Vaccination",Pfizer,0
762,2022-01-26 08:53:00,@RusStheArt_28 Ako parang binugbog ni Manny Pacquiao #Moderna ✨,Moderna,0
763,2022-01-10 14:51:00,Ay ay ay ?? #zombie #VaccineSideEffects #VaccineDeath #Pfizer https://t.co/cDBOPmEQbg,Pfizer,0
764,2022-01-12 14:35:00,"Eto yung di ko maintindihan eh. Nasa trial pa nga. Nakasulat naman pala sabihin sa doctor kung may symptoms.Andame na nagsasabe pero cinecensor kahet sa fb.Nagbibingi bingihan ibang doctor.pikit mata DOH. Buti pa PAO, vocal sa side effects eh. ?? #pfizer #recent documents https://t.co/BG2wgtX9e0",Pfizer,0
765,2022-01-11 15:18:00,"Let's rock with #Pfizer. ???????????? #ResbakunaKids #YuriYssa #HerdImmunity #StaySafe #1stDose #StayHealthy #KasanggaNgBida #BeEducated @ Abreeza Ayala Mall, Davao City https://t.co/tG31a17xdB",Pfizer,1
766,2022-01-03 17:56:00,"Yay! First vaccine para sa mga chikiting. 
Miss you Sassa.?? #Alexsa  ?? Shay

#Pfizer #pfizerkids #pfizer1stdose https://t.co/tkMaiuPP7J",Pfizer,1
767,2022-01-09 22:54:00,#boostershot #pfizerbiontech #ThankYouLord #menjoaskiasjoy ..?? @ Ospital ng Parañaque - District II https://t.co/xjF09fgvMA,Pfizer,0
768,2022-01-07 11:22:00,"Sa wakas first dose ng team antonel

#pfizer #pfizerkids 
#CSJDM
#SJDMPIO
#BIDAangMayDisiplina
#RESBAKUNA
#SanJoseñoBakunadoProtektado @ City College of San Jose del Monte https://t.co/Aogg6zdJpT",Pfizer,1
769,2022-01-04 14:37:00,"Caleb's 1st dose is done good job.

That face though. ??

#Resbakuna #pfizer #spcovax #CalebZePiglet @ Robinsons Galleria South https://t.co/ZwWpNLdkdF",Pfizer,1
770,2022-01-05 19:47:00,"Finally got my booster shot ??

Thank you #AstraZeneca",Astrazeneca,1
771,2022-01-20 18:10:00,"Walang kuryente so I took a nap, after a while, someone’s at the gate, RHU, tinanong niya kung gusto ko daw mag-booster, sabi ko “oo”… ayun, fully vakunado na ang vakla. #GetVaccinated #AstraZeneca#ResBakuna ??",Astrazeneca,1
772,2022-01-28 22:03:00,"Kaya ayaw ko pa booster ee! Ayaw ko ng side effect!!!!!! ??
#AstraZeneca",Astrazeneca,0
773,2022-04-06 15:27:00,"Happy Vaxx-inersary! ??????
Isang taong protektado!  #Astrazeneca #March18 https://t.co/P3MjazhQXD",Astrazeneca,0
774,2022-04-06 23:48:00,"Fully Vaccinated
Ready na mag Face to Face Class
#Resbakuna #AstraZeneca #MunCoVac @ Laguerta Health Center https://t.co/3Q1DCk6rn5",Astrazeneca,1
775,2022-04-02 20:36:00,nakapagpa-booster na rin ?? #Moderna,Moderna,0
776,2022-04-02 08:46:00,Bad cold kagabi pero walang lagnat. Ngayon medyo may leg pain. Booster shot side-effects watch #moderna,Moderna,0
777,2022-04-09 14:50:00,"booster checked off
#Moderna https://t.co/e692H4zwLK",Moderna,1
778,2022-04-07 15:52:00,Just got my booster.. sana di lagnatin.. #moderna,Moderna,0
779,2022-04-08 10:12:00,Watson store was administering #Pfizer booster shot ?? yesterday for free. There was no queue so I grabbed the opportunity. Why not? Now I can’t get out of my bed. This is what happened if you do things spontaneously. ??,Pfizer,0
780,2022-02-28 10:33:00,"Fully vaccinated ?? ????❤️

#fullyvacinnated #pfizer #vaccineforkids #vaccinatedandhappy #vaccinessavelives @ Mall of Asia moa https://t.co/TRdUeybXHH",Pfizer,1
781,2022-02-28 10:21:00,Fully Vaxxed!! Thank You Lord!?????? #Pfizer @ SM North EDSA Skydome https://t.co/mqC6VV8QiW,Pfizer,1
782,2022-02-28 15:44:00,Bongga ng adverse effects ng #Pfizer vaccine!!,Pfizer,0
783,2022-03-03 17:34:00,Finally... #pfizer  vaccinee???? https://t.co/90gpMSuTTZ,Pfizer,1
784,2022-03-19 15:35:00,2nd dose is finally done! #pfizer???? vaccinee https://t.co/VtBSMAYjub,Pfizer,1
785,2022-03-18 06:56:00,"Booster ✅
.
.
.
Get Vaccinated!
#BakunaMakati #Pfizer #SafeMakati #MajLifeShares2022 #ProudMakatizens @ San Lorenzo Place Mall https://t.co/nAvSYzIkBn",Pfizer,0
786,2022-03-09 10:23:00,Thank God wala na akong ibang narandaman epekto ng Boosters Dose ko kahapon ?? #Pfizer #boosters,Pfizer,1
787,2022-03-14 10:47:00,"Napakasakit mo! ????
#Booster #Pfizer",Pfizer,0
788,2022-03-13 12:48:00,"Yung nakalimutan mo bagong vaccine ka..Narealize mo, di mo pala magalaw balikat mo. Yay! 
Nakapag #Booster na din ba kayo? Mabigat din ba? #Pfizer https://t.co/jwBDR7Jl18",Pfizer,0
789,2022-03-25 19:04:00,"Pa easy easy lang kahapon, tas pag gising ko sumipa yung side effects 
?????? #BoosterShots #Pfizervaccine",Pfizer,0
790,2022-03-22 00:45:00,"Magkaka Covid, pero ndi mamatay, walang severe symptoms - SINOVAC

#RESBAKUNA
#BIDABakunation
#BIDASolusyon
#ExplainExplainExplain
#RadyoPilipinas

Magpabakuna ka! You're welcome! :) @ Manila, Philippines https://t.co/qWbW82zYfF",Sinovac,1
791,2022-03-07 15:59:00,"Tiwala sa Sinovac vaccine.
#RESBAKUNA | #BIDABakunation | #BIDASolusyon+ | #ExplainExplainExplain https://t.co/G7HWGRxvC9",Sinovac,1
792,2022-03-07 11:44:00,let’s not blow up the whole #vaccine and allergy thing. lahat ng gamot pwede mag allergy. sa simpleng mefenamic acid lang pwede din! #COVID19 #resbakuna #bakuna #Sinovac #astrazenecavaccine #moderna #PfizerVaccine,Pfizer,1
793,2022-03-02 13:09:00,Andito na ang Astrazeneca! #RESBAKUNA,Astrazeneca,1
794,2022-03-02 19:47:00,"Epektibo ang Sinovac panlaban sa bagong variant ng COVID-19.
#RESBAKUNA | #BIDABakunation | #BIDASolusyon+ | #ExplainExplainExplain https://t.co/aTeX40Vruw",Sinovac,1
795,2022-03-21 10:22:00,"Magtiwala sa Sinovac vaccine.

#RESBAKUNA | #BIDABakunation | #BIDASolusyon https://t.co/uAf7KR4O0Q",Sinovac,1
796,2022-03-21 10:16:00,Yess finally! Thank you Lord! ?? #Astrazeneca #COVID19VaccinePH https://t.co/lPLN9amsMM,Astrazeneca,1
797,2022-03-16 11:12:00,"@JervisManahan Cardinal Santos Medical Center's Chief Medical Officer Dr. Zenaida Javier Uy, who is a senior citizen, says she will have herself inoculated with the Sinovac vaccine on Saturday. #COVID19VaccinePH | via @JervisManahan https://t.co/WWjO6idn4O",Sinovac,1
798,2022-03-17 11:03:00,"mas masakit parin iwan at sukuan kesa sa mga adverse effects ng bakunaaa 

kaya magpabakuna kayo kundi iiwan din kayo, char ??

#resbakuna #astrazeneca",Astrazeneca,0
799,2022-03-17 04:43:00,"""I don’t know anything with certainty, but seeing the stars makes me dream.”- Vincent Van Gogh""  
   I got vaccinated today. This is for my love ones and humanity. Lets all fight this pandemic.  #RESBAKUNA #Sinovac",Sinovac,1
800,2022-03-16 17:59:00,"Received my first dose of the COVID-19 Vaccine ??????

GET VACCINATED! ??

#COVID19 #Sinovac #BIDABakunation #RESBAKuna #BIDASolusyon #BIDASolusyonPlus #ExplainExplainExplain #PROTECTyourself #PROTECTothers #GetVaccinated https://t.co/dxCMskAGML",Sinovac,1
801,2022-03-18 08:28:00,The best vaccine is the one you receive ❤?? #RESBAKUNA #Sinovac https://t.co/2VREgmdKYd,Sinovac,1
802,2022-03-14 10:47:00,"Got my first dose of the Sinovac Vaccine today!???? 

#RESBAKUNA
#sottovax @ Vicente Sotto Memorial Medical Center https://t.co/VCbJqp8OtM",Sinovac,1
803,2022-03-13 12:48:00,For my family and patients. Get vaccinated! ?? #ResBakuna #Astrazeneca https://t.co/vq3Z3W0Rec,Astrazeneca,1
804,2021-03-02 12:13:00,"I am protecting myself, so that I can protect others! ??

#vaccinated ??????
#RESBAKUNA #Sottovax #Sinovac #BuhayNurse #frontliNURSE @ Cebu City https://t.co/qwGy4ZxGZk",Sinovac,1
805,2021-03-03 11:18:00,Got vaccinated ?????????? #resbakuna #pfizer #covid19 #ᴠᴀᴄᴄɪɴᴇssᴀᴠᴇʟɪᴠᴇs #1stshot @ Bicol Medical Center https://t.co/ylWjxaHCiv,Pfizer,1
806,2021-03-04 18:44:00,"Yup it's the SINOVAC one. I did not get to pick which vaccine to get, I received what was offered in my hospital. So far there is no difference in getting one over the other. Similar efficacy and similar reported side effects profile.

 #RESBAKUNA https://t.co/CUBJKpXpfz",Sinovac,1
807,2021-03-10 19:14:00,"My dose of HOPE ?? ????
#Bakunado
#Resbakuna
#Sinovac
#WeHealAsOne
#Covid19Alis
#LordHealOurLand
#Covid19Vaccine
#Vaccinated
#FirstDose
#Frontliner
#MababawasanNaAngKabaPagMePositiveNaUliSaWard https://t.co/HZbXMx38Du",Sinovac,0
808,2021-03-10 20:07:00,"Anyone can be a HERO but getting vaccinated can make you SUPER!
#Sinovac
#RESBAKUNA
#BIDASolusyon https://t.co/lr3EV6l1TC",Sinovac,1
809,2021-03-04 17:58:00,"?? Got my First dose today!!!
Road to COVID19-Free Summer ??????
#ResBakuna #IMVaccinated #Sinovac #BidaSolusyon @ Southern Isabela Medical Center https://t.co/GLlmyGE3Uo",Sinovac,1
810,2021-03-07 21:25:00,"Got my 1st dose of covid-19 vaccine @ UST Hospital ????

#bakunawithaHeart #Resbakuna #VacciNATION #ParaSaBayan #vaccinated #sinovac #BuhayNurse #frontliNURSE #FightCOVID19 https://t.co/BxKhr08GhO",Sinovac,1
811,2021-03-05 14:24:00,#Sinovac our ticket to freedom. #resbakuna ???? https://t.co/DBdkTxw2F1,Sinovac,1
812,2021-03-07 14:05:00,"First shot down, one more to go. ????
#sinovac
#resbakuna @ Lambayong District Hospital https://t.co/QgRPsvMbAr",Sinovac,1
813,2021-03-04 22:45:00,"✨ H O P E ✨

Got my first dose today.
#RESBAKUNA #BIDABakunation #Astrazeneca 
#BIDASolusyon+ #VaccinesWork https://t.co/yTCDbMbcJH",Astrazeneca,1
814,2021-03-05 13:01:00,"Get vaccinated!?? 
I got may Covid19 vaccine ??

#Resbakuna #Sinovac #1stdose @ Jose B. Lingad Memorial General Hospital https://t.co/LJYgmhOAAE",Sinovac,1
815,2021-03-09 18:36:00,"*gets the @UniofOxford @AstraZeneca vaccine*

Side effects include a temporary British accent lasting for a few hours.

Me: Bloody hell that was painful! But cheers for the vaccine, mate! ??

#VaccinesWork #RESBAKUNA https://t.co/61xAgv8Glr",Astrazeneca,1
816,2021-03-05 08:52:00,#ResBAKUNA with SinoVac done.. ??,Sinovac,1
817,2021-03-05 17:45:00,SINOVAC Vaccination todayyy ???? #RESBAKUNA #SINOVAC,Sinovac,1
818,2021-03-09 11:50:00,"5 Hours Post Vaccination ??
✅ Slight Soreness ( Injection Site)
❌Rashes
❌Fever
❌Headache
❌Dizziness
❌Difficulty of breathing
#Pfizer
#RESBAKUNA https://t.co/EyyLRc2p5z",Pfizer,0
819,2021-03-09 16:04:00,"Good jab Maam!

1st dose done!

#Resbakuna
#KasanggaNgBida
#SinovacBiotech https://t.co/P9NQzCQl51",Sinovac,1
820,2021-03-09 11:40:00,"We got vaccinated because we thought of our coworkers, our loved ones and ourselves. We thought of those who died alone and the family of those who died who never had the chance to see them.

#Resbakuna #righttobarearms #covid_19 #covid #covidvacccine #covid #sinovac https://t.co/Ccr86PNOjr",Sinovac,1
821,2021-03-09 18:09:00,"One step towards normalcy. One step to herd immunity. One step to beat covid19. Get yourself vaccinated. #Resbakuna #AstraZeneca

We can win this! ???????? https://t.co/VNjMov2kWB",Astrazeneca,1
822,2021-03-06 10:27:00,"My first dose of AstraZeneca Vaccine.  ???? After almost a year of being COVID Warrior, eto na talaga! Reresbak na po kami! ????

#RESBAKUNA #frontliners #vaccinated https://t.co/mhjTXFUpNC",Astrazeneca,1
823,2021-03-04 10:13:00,"So today I got my Sinovac shot. 
#RESBAKUNA 
#Bakunation
#COVID19 https://t.co/prRfztdHAE",Sinovac,1
824,2021-03-07 13:01:00,"Got vaccinated. ????

#Sinovac #RESBAKUNA https://t.co/nelBt7jPa7",Sinovac,1
825,2021-03-05 11:34:00,"Lez break the stigma! Get vaccinated. ?? ??
#RESBAKUNA #SINOVAC #COVIDVaccination https://t.co/FQW5TbTRo7",Sinovac,1
826,2021-03-05 21:26:00,"08/03/2021 Sinovaccinated ?? I am claiming it, patapos na tong laban na toh. ????‍⚕️?? This is the start of a new HOPE.  #RESBAKUNA #RoadToZero https://t.co/AWETIiPDCQ",Sinovac,1
827,2021-03-10 18:31:00,"#proudlyvaccinated
#RESBAKUNA
#Pfizer
Covid 19 Serye. ?? https://t.co/YagkG9azh8",Pfizer,0
828,2021-03-05 11:38:00,Vaccinated against the 7 signs of skin aging. Joke! ?? Ayun bakunado na po tayo pero kailangan pa din po natin i-observe ang mga safety protocols. Wag pa rin magpakampante sa kalaban. #AstraZeneca #Resbakuna #AgainstCovid19 https://t.co/0jTXmns9yb,Astrazeneca,1
829,2021-03-05 20:32:00,"I got #Sinovac https://t.co/dPyIldSYRR
#RESBAKUNA #iamhealthworker #vaccinated for #COVID #COVID19AB #COVID19Vaccine #COVIDVaccination",Sinovac,1
830,2021-03-10 22:35:00,Got my 1st SINOVAC vaccine shot. No reactions. Thankful to the Philippine & Chinese govT for this gift of protection. Thanks to the admin & staff of CVGH. Medical workers for now but soon everyone. We need this to win against COVID-19. #RESBAKUNA #COVID19PH https://t.co/54ciUy9Dfr,Sinovac,1
831,2021-03-09 17:37:00,"RESBAKUNA ?? KASANGGA NG BIDA

Vaccine for hope ❤️ #Sinovac #vaccinated #1stdose #Hope #healthcareworker #frontliner #dosdh #RESBAKUNA 

?? Weng MB https://t.co/uglqJujcK8",Sinovac,1
832,2021-03-07 16:04:00,"Vaccinated! ??

#Sinovac
#Resbakuna 
#WeHealAsOne https://t.co/kCpuABoYpA",Sinovac,1
833,2021-03-05 17:49:00,"Got my first dose of #AstraZeneca yesterday! Thank you, God! Thank you, St. Luke's Medical Center and COVAX-WHO! 
#VaccinesWork #RESBAKUNA #RoadtoHerdImmunity https://t.co/8GetuVqu5R",Astrazeneca,1
834,2021-03-04 16:46:00,got vaccinated for COVID-19 today!  #AstraZeneca #Resbakuna https://t.co/BAAelJHXbk,Astrazeneca,1
835,2021-03-08 12:34:00,"First shot at getting our lives back. ??

#resbakuna?? #covidvacccine #sinovac @ Chong Hua Hospital https://t.co/YVuKviSsIh",Sinovac,1
836,2021-03-06 14:12:00,"Took my shot for a start of a new hope.
First jab of #SINOVAC done ✅ 
#RESBAKUNA #COVID19PH #vaccinated https://t.co/qgu6yOQlt2",Sinovac,1
837,2021-03-05 11:44:00,I got vaccinated for COVID-19 today! ?? #AstraZeneca #Resbakuna https://t.co/P9Kq9lLcEM,Astrazeneca,1
838,2021-03-04 22:34:00,"Every cloud has a silver lining. Let's add COVID-19 to the list of infectious diseases we have overcome. Get vaccinated when it's your turn. 
1st dose done #Sinovac ✅??
#RESBAKUNA ?????? https://t.co/OtXHc8x5se",Sinovac,1
839,2021-03-05 13:54:00,"So ayun nga, kahapon nabakunahan na ako. Nilalagnat ako until now pero mababa lang naman. Kayang kaya ng paracetamol. Tapos yung kahapon, mabigat talaga sa pakiramdam dun sa side na naturukan. Pero kaya naman. Magpabakuna na guys! #TeamAstraZeneca #RESBAKUNA",Astrazeneca,0
840,2021-03-06 18:29:00,"After 2 days of anxiety, research articles, weighing the pros and cons, I've finally decided to get myself vaccinated. Hehehe! Hey guys! Mask up!?? 
#RESBAKUNA
#BidaBakunation
#Bidasolusyon
#AstraZeneca 
#FrontlinerPh https://t.co/jHVQxJWoXh",Astrazeneca,1
841,2021-03-08 15:54:00,"2nd day. Sama pakiramdam ko pra akong ttrangkasuhin, feeling sleepy and uhaw na uhaw ???? #astrazenecavaccine #firstdose #RESBAKUNA",Astrazeneca,0
842,2021-03-05 20:10:00,I got vaccinated! ❤️ #ResBakuna #AstraZeneca #GetVaccinated https://t.co/pojQa9Pyh7,Astrazeneca,1
843,2021-03-10 16:07:00,I got vaccinated. #Resbakuna #AstraZeneca #LabanCOVID ?? @ Margarito A. Duavit Memorial Hospital https://t.co/Wp4nmoMT8H,Astrazeneca,1
844,2021-03-05 10:56:00,"Got my first dose
#vaccinate
#astrazeneca
#RESBAKUNA
#BIDASolusyonPlus",Astrazeneca,1
845,2021-03-10 22:02:00,"Trust the vaccine. ??

#ResBakuna
#resbakunakasanggaangbida 
#covid19vacccine 
#vaccineworks 
#firstdosedone??✔️ 
#astrazeneca @ Kapatagan Provincial Hospital https://t.co/MMTri2ceKY",Astrazeneca,0
846,2021-03-08 17:09:00,Proudly Vaccinated ?? #Resbakuna #AstraZenecaVaccine ❤️ https://t.co/JwbSOhMVKr,Astrazeneca,1
847,2021-03-06 22:23:00,Trust science and God ???? #ResBakuna #AstraZenecaVaccine ??❤️ https://t.co/VE9C9oBxfX,Astrazeneca,1
848,2021-03-10 15:06:00,#ResbakUNA #Sinovac #GetVaccinatedNow #MasOkayMayBakunaKaysaWala ?? #TamaNaReklamo https://t.co/u3it0sbpOo,Sinovac,1
849,2021-03-24 21:50:00,"Covid-19 Vaccination 1st Dose Done!!!
#AstraZeneca #Resbakuna https://t.co/Igr2HKIOmv",Astrazeneca,1
850,2021-03-22 08:41:00,"Got my first dose of vaccine against covid19. I was advised for an hour of observation due to my allergies but I have to cut it short because I am on duty. So far, there's no adverse reaction. Thank you Lord! #Sinovac #RESBAKUNA https://t.co/NwNM8T7mKd",Sinovac,1
851,2021-03-23 10:15:00,Got my first dose of Astrazeneca Covid  vaccine today! ?????? #ResBakuna #StopTheSpread #ByeCovid,Astrazeneca,1
852,2021-03-13 10:52:00,"Finally ✌??vaccinated! Hour 8 of being jabbed with AstraZeneca Covid-19 vaccine, the only notable side effects I have are the ff: headache and arm heaviness. Will update if new side effect/s come/s up! 

Thank you, Lord! ???? Stay safe guys! 
#VaccinesWork #AstraZeneca #Resbakuna https://t.co/BLrwlwDWO0",Astrazeneca,1
853,2021-03-17 21:52:00,"First dose. ??
#RESBAKUNA
#AstraZeneca https://t.co/iO50qfNjCC",Astrazeneca,1
854,2021-03-19 20:23:00,"1 of 2 doses! ?? Thank you #AstraZeneca, @UniofOxford, and SPMC medical staffs for making this happen and for including us ??. We’re far from over. Let this be a big step forward of getting back our normal lives. #GetVaccinated #ResBakuna 

?? A.N.A. https://t.co/5cdiGLkYMQ",Astrazeneca,1
855,2021-03-19 13:41:00,"Got my First Shot ??

Vaccinated ❤️??

#CovidNoMore ??

#vaccinated #AstraZeneca #astrazenecavaccine #resbakuna #healthypinas https://t.co/nfUzhwrWme",Astrazeneca,1
856,2021-03-15 20:57:00,"#IAmVaccinated #resbakuna
#AstraZeneca https://t.co/jXyYFaPFWe",Astrazeneca,0
857,2021-03-21 10:37:00,"Got my #AstraZeneca shot today. Thank you COVAX facility and the Filipino taxpayers for these vaccines. Hoping everyone gets a proper vaccine soon.

#VaccinesWork 
#RESBAKUNA https://t.co/5bspAJou5A",Astrazeneca,1
858,2021-03-17 16:08:00,"A shot of hope. Got my first dose of covid-19 vaccine. 

Protect others by protecting yourself, get vaccinated! Bida solusyon. ????

#AstraVaccinated #AstraZeneca
#TDHLaban #RESBAKUNA https://t.co/raSMIgZJ3U",Astrazeneca,1
859,2021-03-13 17:55:00,Shot of hope!???? #covid19vaccine #resbakuna #posttoencourage #oxfordastrazeneca https://t.co/R9oHoIhOaQ,Astrazeneca,1
860,2021-03-18 19:15:00,"15 hrs post Sinovac jab
✅Sleepy 
✅Mild headache
✅Tenderness at inoculation site
❌Fatigue 
❌Chills 
❌Arthralgia (Joint Pain) 
❌Pyrexia (Fever)

Intervention:
????‍♀️Ice pack
????‍♀️Milktea + Power Nap

#RESBAKUNA https://t.co/AL6Pot19PU",Sinovac,0
861,2021-03-16 22:48:00,"Jowa whomst’ve ????‍♂️

Got my first dose of Oxford-AZ and so far so good! Some people have complained of fever, muscle soreness, and mild fatigue, but all are expected side effects that eventually go away. So get your COVID-19 vaccine as soon as available! #VaccinesWork #Resbakuna https://t.co/spnyZBAzPZ",Astrazeneca,1
862,2021-03-24 22:04:00,"I got my first dose! ????
#ThankYouPRRD
#AstraZenaca 
#astrazenecavaccine 
#RESBAKUNA
#KasanggaNgBida
#BidaSolusyon 
#DOH
#MPGHI https://t.co/qFjqAwKP5A",Astrazeneca,1
863,2021-03-23 21:07:00,Vaccinated! ???? #AstraZeneca #RESBAKUNA,Astrazeneca,1
864,2021-03-19 14:36:00,"Got my first dose of Covid-19 vaccine ☑

#RESBAKUNA 
#AstraZeneca https://t.co/AMNnJA6Lue",Astrazeneca,1
865,2021-03-24 08:40:00,Vaccinated! #RESBAKUNA #AstraZeneca,Astrazeneca,1
866,2021-03-21 11:45:00,V is for Vaccine!!! Got my 1st dose ?? #RESBAKUNA #vaccineworks #COVID19Vaccination #AstraZeneca https://t.co/d8de5oYYLD,Astrazeneca,1
867,2021-03-20 14:05:00,"✅ Sweaty and feeling hot
✅ Malaise

#RESBAKUNA #AstraZeneca",Astrazeneca,0
868,2021-03-25 16:31:00,"[ AZ SIDE EFFECTS UPDATE 1 ]

12 hours post vaccination, I had tenderness at the injection site, fatigue and myalgia (from-duty feels), low-grade fever and headache. Pero kayang kaya naman ng Paracetamol. 

#ResBakuna #AstraZeneca #VaccinesWork",Astrazeneca,0
869,2021-03-25 18:55:00,"A shot of hope! ??

#AstraZeneca #RESBAKUNA https://t.co/EWZrONFhyr",Astrazeneca,1
870,2021-03-21 19:11:00,got my first dose of vaccine today ???? #COVID19 #CovidVaccine #RESBAKUNA #AstraZeneca,Astrazeneca,1
871,2021-03-24 14:49:00,First dose of AstraZeneca vaccine done! ?? #RESBAKUNA #AstraZeneca #healthcare #CovidVaccine https://t.co/1nbAvZBtO2,Astrazeneca,1
872,2021-03-23 21:01:00,"Doing my part in protecting the community. ??

#nurse #GetVaccinated #VaccinesWork #bakunation #resbakuna #covid19vaccination #sinovac #astrazeneca https://t.co/wO1FbpjnzQ",Sinovac,1
873,2021-03-25 11:30:00,"Got my COVID-19 vaccine today! ??

#RESBAKUNA #AstraZeneca https://t.co/JLTP8t5SwV",Astrazeneca,1
874,2021-03-15 21:55:00,"Vaccine day ??

#iamvaccinated  #resbakuna #AstraZeneca https://t.co/XwzbTPgnGV",Astrazeneca,1
875,2021-03-22 10:02:00,I got my COVID19 Vaccine today! ❤ #AstraZeneca #resbakuna https://t.co/F4cdMhLKe5,Astrazeneca,1
876,2021-03-25 16:11:00,Got my first dose of Covid-19 vaccine today. ???? #AstraZeneca #resbakuna #healthyPilipinas https://t.co/CjRvAw8PlF,Astrazeneca,1
877,2021-03-22 20:08:00,"Thank You, Lord! ?????? keep safe everyone! ☺ #AstraZeneca #Resbakuna #IGotmyCOVID19Vaccine #SPCMedical?? https://t.co/nFPto9LBnb",Astrazeneca,1
878,2021-03-20 18:44:00,First shot done ?? #AstraZeneca #RESBAKUNA https://t.co/QC93xoYc4r,Astrazeneca,1
879,2021-03-15 20:13:00,I got my birthday shot #AstraZeneca #VaccinesSaveLives #RESBAKUNA https://t.co/jAfxVvDyd8,Astrazeneca,1
880,2021-03-13 11:35:00,"Flexing not to brag but to help combat vaccine hesitancy. ??

Encouraging the public, not yet part of the prioritization list, to get vaccinated when your turn arrives.  ????

#AstraZeneca
#ResBakuna https://t.co/6YediWFxIj",Astrazeneca,1
881,2021-03-16 21:14:00,"Keep it cool ?? 
Get your shot ??
And be part of the solution ?? 

#Resbakuna #Sinovac #EndCovidNow @ New San Carlos City Hospital https://t.co/wnhCBiuqtD",Sinovac,1
882,2021-03-16 14:19:00,"Day off is #resbakuna day ??❤️

#bidasolusyon #sinovac #SCHCalbayog @ St. Camillus Hospital of Calbayog https://t.co/kzdUtOKOZ2",Sinovac,1
883,2021-03-24 11:17:00,"A shot of hope. Here’s my entry?? 
Thank you, UCMed. #AstraZeneca 

I am a proud Covid19 Survivor. #FirstDose ????
#RESBAKUNA #UCMedDefense https://t.co/Mf9x0TemWl",Astrazeneca,1
884,2021-03-17 13:51:00,Got Vaccinated ?? #RESBAKUNA #astrazenecavaccine https://t.co/jALg56YXgx,Astrazeneca,1
885,2021-03-20 18:21:00,"Just got my jab !

#RESBAKUNA 
#igotvaccinated 
#astrazenecavaccine 
#fightagainstcovid19 https://t.co/8JGUVprhsQ",Astrazeneca,1
886,2021-03-13 14:14:00,Got my first shot of Covid19 Vaccine today!! #RESBAKUNA #astrazenecavaccine https://t.co/ImEUEcybpg,Astrazeneca,1
887,2021-03-18 12:05:00,"Just got my first dose of the #AstraZeneca ?? vaccine. All good so far. ?? Here's to a healthier and safer 2021!
#resBAKUNA
#BAKUNAtion
#BAKUNA 
#kontraCOVID",Astrazeneca,1
888,2021-03-23 18:52:00,"Bakuna AstraZeneca done. 
#RESBAKUNA 
#AstraZenaca 
#covid19Vaccinated https://t.co/lxNOyAj1FS",Astrazeneca,1
